Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated
101,2009,4,11,4,FALSE,0.627877238,54,27,18.0,1,10.0,80,14,29.97,0
101,2009,4,11,7,TRUE,0.39769821,54,27,18.0,2,10.0,74,8,30.04,6243
101,2009,4,11,10,TRUE,0.167519182,54,27,18.0,2,10.0,64,18,30.12,28693
101,2009,4,11,13,TRUE,0.062659847,54,27,18.0,2,10.0,56,17,30.14,33510
101,2009,4,11,16,TRUE,0.292838875,54,27,18.0,3,10.0,67,23,30.15,18950
101,2009,4,11,19,TRUE,0.523017903,54,27,18.0,3,10.0,83,16,30.16,738
101,2009,4,11,22,FALSE,0.753196931,54,27,18.0,4,10.0,90,22,30.21,0
102,2009,4,12,1,FALSE,0.853503185,56,27,17.5,4,10.0,96,17,30.24,0
102,2009,4,12,4,FALSE,0.624203822,56,27,17.5,4,10.0,90,20,30.23,0
102,2009,4,12,7,TRUE,0.394904459,56,27,17.5,2,10.0,86,9,30.26,5715
102,2009,4,12,10,TRUE,0.165605096,56,27,17.5,1,10.0,65,9,30.27,28438
102,2009,4,12,13,TRUE,0.063694268,56,27,17.5,2,10.0,65,18,30.26,33567
102,2009,4,12,16,TRUE,0.292993631,56,27,17.5,2,10.0,70,22,30.22,18995
102,2009,4,12,19,TRUE,0.522292994,56,27,17.5,2,10.0,80,25,30.2,668
102,2009,4,12,22,FALSE,0.751592357,56,27,17.5,2,10.0,83,17,30.21,0
103,2009,4,13,1,FALSE,0.85133418,55,27,19.6,2,10.0,90,13,30.17,0
103,2009,4,13,4,FALSE,0.622617535,55,27,19.6,3,10.0,90,20,30.13,0
103,2009,4,13,7,TRUE,0.393900889,55,27,19.6,4,10.0,93,15,30.13,4859
103,2009,4,13,10,TRUE,0.165184244,55,27,19.6,3,10.0,75,16,30.11,25254
103,2009,4,13,13,TRUE,0.063532402,55,27,19.6,3,10.0,60,21,30.07,29857
103,2009,4,13,16,TRUE,0.292249047,55,27,19.6,3,10.0,53,31,30.0,17948
103,2009,4,13,19,TRUE,0.520965693,55,27,19.6,3,10.0,69,28,29.96,516
103,2009,4,13,22,FALSE,0.749682338,55,27,19.6,2,10.0,71,17,29.97,0
104,2009,4,14,1,FALSE,0.849176172,50,29,26.6,3,10.0,71,21,29.96,0
104,2009,4,14,4,FALSE,0.62103929,50,29,26.6,2,10.0,61,16,29.96,0
104,2009,4,14,7,TRUE,0.392902408,50,29,26.6,1,10.0,58,16,29.97,6318
104,2009,4,14,10,TRUE,0.164765526,50,29,26.6,1,10.0,47,28,29.95,30856
104,2009,4,14,13,TRUE,0.063371356,50,29,26.6,1,10.0,49,40,29.94,36580
104,2009,4,14,16,TRUE,0.291508238,50,29,26.6,2,10.0,61,39,29.91,7428
104,2009,4,14,19,TRUE,0.51964512,50,29,26.6,2,10.0,68,32,29.92,41
104,2009,4,14,22,FALSE,0.747782003,50,29,26.6,0,10.0,63,16,29.97,0
105,2009,4,15,1,FALSE,0.845959596,49,28,20.5,1,10.0,66,11,30.0,0
105,2009,4,15,4,FALSE,0.618686869,49,28,20.5,0,10.0,68,5,30.02,0
105,2009,4,15,7,TRUE,0.391414141,49,28,20.5,0,10.0,61,17,30.07,6685
105,2009,4,15,10,TRUE,0.164141414,49,28,20.5,1,10.0,49,21,30.11,30072
105,2009,4,15,13,TRUE,0.063131313,49,28,20.5,1,10.0,51,25,30.1,35251
105,2009,4,15,16,TRUE,0.29040404,49,28,20.5,1,10.0,57,30,30.11,19527
105,2009,4,15,19,TRUE,0.517676768,49,28,20.5,1,10.0,71,28,30.13,793
105,2009,4,15,22,FALSE,0.744949495,49,28,20.5,1,10.0,80,17,30.19,0
106,2009,4,16,1,FALSE,0.84256927,52,27,17.2,1,10.0,83,15,30.22,0
106,2009,4,16,4,FALSE,0.615869018,52,27,17.2,2,10.0,83,17,30.23,0
106,2009,4,16,7,TRUE,0.389168766,52,27,17.2,3,10.0,80,15,30.27,6704
106,2009,4,16,10,TRUE,0.162468514,52,27,17.2,1,10.0,59,3,30.28,28992
106,2009,4,16,13,TRUE,0.064231738,52,27,17.2,1,10.0,57,21,30.27,34751
106,2009,4,16,16,TRUE,0.29093199,52,27,17.2,3,10.0,62,24,30.25,18441
106,2009,4,16,19,TRUE,0.517632242,52,27,17.2,2,10.0,74,29,30.22,731
106,2009,4,16,22,FALSE,0.744332494,52,27,17.2,1,10.0,77,22,30.25,0
107,2009,4,17,1,FALSE,0.839397742,57,28,12.1,1,10.0,80,11,30.24,0
107,2009,4,17,4,FALSE,0.613550816,57,28,12.1,1,10.0,86,0,30.23,0
107,2009,4,17,7,TRUE,0.38770389,57,28,12.1,1,10.0,83,0,30.26,6529
107,2009,4,17,10,TRUE,0.161856964,57,28,12.1,3,10.0,67,6,30.26,27655
107,2009,4,17,13,TRUE,0.063989962,57,28,12.1,3,10.0,42,14,30.21,32802
107,2009,4,17,16,TRUE,0.289836888,57,28,12.1,2,10.0,63,26,30.17,18587
107,2009,4,17,19,TRUE,0.515683814,57,28,12.1,2,10.0,83,13,30.14,751
107,2009,4,17,22,FALSE,0.74153074,57,28,12.1,4,10.0,93,20,30.16,0
108,2009,4,18,1,FALSE,0.838345865,59,30,8.3,2,10.0,96,9,30.13,0
108,2009,4,18,4,FALSE,0.612781955,59,30,8.3,1,10.0,93,3,30.11,0
108,2009,4,18,7,TRUE,0.387218045,59,30,8.3,4,1.75,96,6,30.15,6153
108,2009,4,18,10,TRUE,0.161654135,59,30,8.3,1,7.0,83,5,30.14,28194
108,2009,4,18,13,TRUE,0.063909774,59,30,8.3,1,10.0,49,14,30.09,33175
108,2009,4,18,16,TRUE,0.289473684,59,30,8.3,1,10.0,53,11,30.06,18918
108,2009,4,18,19,TRUE,0.515037594,59,30,8.3,1,10.0,75,10,30.05,793
108,2009,4,18,22,FALSE,0.740601504,59,30,8.3,0,10.0,80,7,30.07,0
109,2009,4,19,1,FALSE,0.83625,69,30,3.9,0,10.0,75,0,30.07,0
109,2009,4,19,4,FALSE,0.61125,69,30,3.9,0,10.0,74,0,30.06,0
109,2009,4,19,7,TRUE,0.38625,69,30,3.9,0,10.0,78,0,30.09,6617
109,2009,4,19,10,TRUE,0.16125,69,30,3.9,0,10.0,75,3,30.11,27440
109,2009,4,19,13,TRUE,0.06375,69,30,3.9,0,10.0,48,0,30.07,31610
109,2009,4,19,16,TRUE,0.28875,69,30,3.9,0,10.0,43,5,30.02,17762
109,2009,4,19,19,TRUE,0.51375,69,30,3.9,1,10.0,40,15,30.01,769
109,2009,4,19,22,FALSE,0.73875,69,30,3.9,0,10.0,51,5,30.04,0
110,2009,4,20,1,FALSE,0.833125778,75,31,5.5,0,10.0,61,3,30.04,0
110,2009,4,20,4,FALSE,0.608966376,75,31,5.5,0,10.0,87,0,30.02,0
110,2009,4,20,7,TRUE,0.384806974,75,31,5.5,1,10.0,78,3,30.06,6642
110,2009,4,20,10,TRUE,0.160647572,75,31,5.5,1,9.0,73,7,30.05,27058
110,2009,4,20,13,TRUE,0.063511831,75,31,5.5,1,10.0,60,6,30.0,31440
110,2009,4,20,16,TRUE,0.287671233,75,31,5.5,2,10.0,18,11,29.94,17838
110,2009,4,20,19,TRUE,0.511830635,75,31,5.5,2,10.0,32,15,29.95,822
110,2009,4,20,22,FALSE,0.735990037,75,31,5.5,0,10.0,44,0,29.98,0
111,2009,4,21,1,FALSE,0.829813665,74,29,6.7,1,10.0,70,0,29.95,0
111,2009,4,21,4,FALSE,0.60621118,74,29,6.7,2,10.0,68,3,29.93,0
111,2009,4,21,7,TRUE,0.382608696,74,29,6.7,3,10.0,70,0,29.95,6918
111,2009,4,21,10,TRUE,0.159006211,74,29,6.7,3,10.0,70,5,29.94,26270
111,2009,4,21,13,TRUE,0.064596273,74,29,6.7,3,10.0,52,3,29.9,24932
111,2009,4,21,16,TRUE,0.288198758,74,29,6.7,3,10.0,27,23,29.86,16620
111,2009,4,21,19,TRUE,0.511801242,74,29,6.7,3,10.0,30,16,29.84,1408
111,2009,4,21,22,FALSE,0.735403727,74,29,6.7,1,10.0,35,8,29.87,0
112,2009,4,22,1,FALSE,0.827757125,61,29,13.4,0,10.0,60,0,29.85,0
112,2009,4,22,4,FALSE,0.604708798,61,29,13.4,0,10.0,72,7,29.83,0
112,2009,4,22,7,TRUE,0.381660471,61,29,13.4,1,10.0,67,6,29.86,6772
112,2009,4,22,10,TRUE,0.158612144,61,29,13.4,1,10.0,61,16,29.9,28158
112,2009,4,22,13,TRUE,0.064436183,61,29,13.4,1,10.0,63,20,29.88,33296
112,2009,4,22,16,TRUE,0.287484511,61,29,13.4,2,10.0,68,18,29.83,18819
112,2009,4,22,19,TRUE,0.510532838,61,29,13.4,2,10.0,80,22,29.85,920
112,2009,4,22,22,FALSE,0.733581165,61,29,13.4,2,10.0,83,9,29.9,0
113,2009,4,23,1,FALSE,0.824691358,57,26,10.4,3,10.0,80,10,29.9,0
113,2009,4,23,4,FALSE,0.602469136,57,26,10.4,2,10.0,80,9,29.9,0
113,2009,4,23,7,TRUE,0.380246914,57,26,10.4,3,10.0,77,7,29.94,867
113,2009,4,23,10,TRUE,0.158024691,57,26,10.4,3,10.0,70,5,29.96,1052
113,2009,4,23,13,TRUE,0.064197531,57,26,10.4,3,10.0,54,17,29.95,0
113,2009,4,23,16,TRUE,0.286419753,57,26,10.4,3,10.0,51,20,29.94,0
113,2009,4,23,19,TRUE,0.508641975,57,26,10.4,2,10.0,71,13,29.94,0
113,2009,4,23,22,FALSE,0.730864198,57,26,10.4,3,10.0,69,8,29.96,0
114,2009,4,24,1,FALSE,0.822660099,53,27,24.4,4,10.0,77,11,29.96,0
114,2009,4,24,4,FALSE,0.600985222,53,27,24.4,4,10.0,74,21,29.97,0
114,2009,4,24,7,TRUE,0.379310345,53,27,24.4,4,10.0,71,26,30.01,1336
114,2009,4,24,10,TRUE,0.157635468,53,27,24.4,2,10.0,59,31,30.05,29986
114,2009,4,24,13,TRUE,0.064039409,53,27,24.4,1,10.0,55,32,30.07,35778
114,2009,4,24,16,TRUE,0.285714286,53,27,24.4,2,10.0,57,29,30.05,20064
114,2009,4,24,19,TRUE,0.507389163,53,27,24.4,2,10.0,69,31,30.04,944
114,2009,4,24,22,FALSE,0.729064039,53,27,24.4,2,10.0,77,17,30.07,0
115,2009,4,25,1,FALSE,0.820638821,52,26,18.0,1,10.0,83,14,30.08,0
115,2009,4,25,4,FALSE,0.5995086,52,26,18.0,2,10.0,83,5,30.1,0
115,2009,4,25,7,TRUE,0.378378378,52,26,18.0,3,10.0,77,16,30.14,6356
115,2009,4,25,10,TRUE,0.157248157,52,26,18.0,2,10.0,64,20,30.17,29565
115,2009,4,25,13,TRUE,0.063882064,52,26,18.0,1,10.0,57,23,30.16,34976
115,2009,4,25,16,TRUE,0.285012285,52,26,18.0,1,10.0,64,28,30.15,19557
115,2009,4,25,19,TRUE,0.506142506,52,26,18.0,2,10.0,74,20,30.13,984
115,2009,4,25,22,FALSE,0.727272727,52,26,18.0,2,10.0,77,31,30.13,0
116,2009,4,26,1,FALSE,0.817401961,55,26,14.8,3,10.0,80,20,30.11,0
116,2009,4,26,4,FALSE,0.596813725,55,26,14.8,3,10.0,77,14,30.1,0
116,2009,4,26,7,TRUE,0.37622549,55,26,14.8,2,10.0,77,16,30.09,6880
116,2009,4,26,10,TRUE,0.155637255,55,26,14.8,1,10.0,62,3,30.07,28930
116,2009,4,26,13,TRUE,0.06495098,55,26,14.8,1,10.0,52,14,30.04,34173
116,2009,4,26,16,TRUE,0.285539216,55,26,14.8,1,10.0,62,22,30.02,19225
116,2009,4,26,19,TRUE,0.506127451,55,26,14.8,1,10.0,74,21,29.99,948
116,2009,4,26,22,FALSE,0.726715686,55,26,14.8,3,10.0,77,14,30.02,0
117,2009,4,27,1,FALSE,0.814407814,52,26,16.8,4,10.0,77,11,30.02,0
117,2009,4,27,4,FALSE,0.594627595,52,26,16.8,4,10.0,74,10,29.99,0
117,2009,4,27,7,TRUE,0.374847375,52,26,16.8,3,10.0,74,11,30.0,4611
117,2009,4,27,10,TRUE,0.155067155,52,26,16.8,3,10.0,64,21,29.99,20425
117,2009,4,27,13,TRUE,0.064713065,52,26,16.8,3,10.0,66,23,30.02,35553
117,2009,4,27,16,TRUE,0.284493284,52,26,16.8,2,10.0,57,24,30.01,20055
117,2009,4,27,19,TRUE,0.504273504,52,26,16.8,2,10.0,69,11,30.03,1308
117,2009,4,27,22,FALSE,0.724053724,52,26,16.8,3,10.0,74,16,30.06,0
118,2009,4,28,1,FALSE,0.812423873,53,27,14.5,2,10.0,74,18,30.05,0
118,2009,4,28,4,FALSE,0.59317905,53,27,14.5,2,10.0,74,16,30.09,0
118,2009,4,28,7,TRUE,0.373934227,53,27,14.5,1,10.0,71,14,30.11,7452
118,2009,4,28,10,TRUE,0.154689403,53,27,14.5,3,10.0,57,17,30.14,28333
118,2009,4,28,13,TRUE,0.06455542,53,27,14.5,1,10.0,44,18,30.13,36400
118,2009,4,28,16,TRUE,0.283800244,53,27,14.5,1,10.0,49,23,30.13,18707
118,2009,4,28,19,TRUE,0.503045067,53,27,14.5,1,10.0,66,13,30.14,1047
118,2009,4,28,22,FALSE,0.72228989,53,27,14.5,2,10.0,74,11,30.17,0
119,2009,4,29,1,FALSE,0.810449575,54,27,15.2,2,10.0,83,9,30.17,0
119,2009,4,29,4,FALSE,0.591737546,54,27,15.2,2,10.0,83,17,30.17,0
119,2009,4,29,7,TRUE,0.373025516,54,27,15.2,1,10.0,74,16,30.18,7393
119,2009,4,29,10,TRUE,0.154313487,54,27,15.2,1,10.0,55,17,30.2,28785
119,2009,4,29,13,TRUE,0.064398542,54,27,15.2,3,10.0,46,21,30.18,34289
119,2009,4,29,16,TRUE,0.283110571,54,27,15.2,2,10.0,48,16,30.17,20125
119,2009,4,29,19,TRUE,0.5018226,54,27,15.2,2,10.0,66,14,30.16,1111
119,2009,4,29,22,FALSE,0.720534629,54,27,15.2,1,10.0,77,10,30.17,0
120,2009,4,30,1,FALSE,0.808484848,55,27,12.0,1,10.0,77,7,30.18,0
120,2009,4,30,4,FALSE,0.59030303,55,27,12.0,1,10.0,77,10,30.15,0
120,2009,4,30,7,TRUE,0.372121212,55,27,12.0,3,10.0,74,15,30.18,4162
120,2009,4,30,10,TRUE,0.153939394,55,27,12.0,3,10.0,55,13,30.19,27741
120,2009,4,30,13,TRUE,0.064242424,55,27,12.0,3,10.0,44,15,30.15,29768
120,2009,4,30,16,TRUE,0.282424242,55,27,12.0,4,10.0,50,14,30.07,13827
120,2009,4,30,19,TRUE,0.500606061,55,27,12.0,4,10.0,64,20,30.1,1109
120,2009,4,30,22,FALSE,0.718787879,55,27,12.0,4,10.0,53,5,30.09,0
121,2009,5,1,1,FALSE,0.807506053,56,17,8.5,4,10.0,66,8,30.1,0
121,2009,5,1,4,FALSE,0.589588378,56,17,8.5,3,10.0,61,6,30.06,0
121,2009,5,1,7,TRUE,0.371670702,56,17,8.5,3,10.0,59,6,30.0,3799
121,2009,5,1,10,TRUE,0.153753027,56,17,8.5,3,10.0,60,0,29.98,12336
121,2009,5,1,13,TRUE,0.064164649,56,17,8.5,4,10.0,72,0,29.96,8841
121,2009,5,1,16,TRUE,0.282082324,56,17,8.5,4,7.0,93,13,29.91,1531
121,2009,5,1,19,TRUE,0.5,56,17,8.5,4,3.0,90,14,29.92,0
121,2009,5,1,22,FALSE,0.717917676,56,17,8.5,4,10.0,90,17,29.98,0
122,2009,5,2,1,FALSE,0.805555556,60,18,11.0,3,10.0,87,10,29.97,0
122,2009,5,2,4,FALSE,0.588164251,60,18,11.0,3,10.0,90,9,29.99,0
122,2009,5,2,7,TRUE,0.370772947,60,18,11.0,4,10.0,81,5,30.04,2126
122,2009,5,2,10,TRUE,0.153381643,60,18,11.0,4,10.0,87,8,30.07,5369
122,2009,5,2,13,TRUE,0.064009662,60,18,11.0,4,10.0,81,20,30.08,11213
122,2009,5,2,16,TRUE,0.281400966,60,18,11.0,4,10.0,75,18,30.08,6111
122,2009,5,2,19,TRUE,0.498792271,60,18,11.0,4,10.0,84,13,30.07,111
122,2009,5,2,22,FALSE,0.716183575,60,18,11.0,3,10.0,84,10,30.09,0
123,2009,5,3,1,FALSE,0.802647413,59,23,9.8,4,10.0,93,10,30.13,0
123,2009,5,3,4,FALSE,0.586040915,59,23,9.8,4,10.0,87,11,30.09,0
123,2009,5,3,7,TRUE,0.369434416,59,23,9.8,4,4.0,93,13,30.1,843
123,2009,5,3,10,TRUE,0.152827918,59,23,9.8,4,10.0,81,15,30.13,5395
123,2009,5,3,13,TRUE,0.06377858,59,23,9.8,4,10.0,75,13,30.14,10351
123,2009,5,3,16,TRUE,0.280385078,59,23,9.8,4,10.0,75,9,30.1,11610
123,2009,5,3,19,TRUE,0.496991576,59,23,9.8,3,10.0,87,6,30.08,1086
123,2009,5,3,22,FALSE,0.713598075,59,23,9.8,2,10.0,96,8,30.11,0
124,2009,5,4,1,FALSE,0.799519808,61,20,8.1,3,10.0,93,7,30.08,0
124,2009,5,4,4,FALSE,0.583433373,61,20,8.1,3,10.0,96,5,30.08,0
124,2009,5,4,7,TRUE,0.367346939,61,20,8.1,4,10.0,90,0,30.08,2094
124,2009,5,4,10,TRUE,0.151260504,61,20,8.1,4,8.0,84,6,30.06,16610
124,2009,5,4,13,TRUE,0.06482593,61,20,8.1,4,10.0,66,13,30.04,16895
124,2009,5,4,16,TRUE,0.280912365,61,20,8.1,3,10.0,73,16,30.03,3131
124,2009,5,4,19,TRUE,0.4969988,61,20,8.1,3,9.0,90,11,30.01,404
124,2009,5,4,22,FALSE,0.713085234,61,20,8.1,4,10.0,93,9,30.01,0
125,2009,5,5,1,FALSE,0.79760479,64,23,7.3,4,8.0,90,8,30.01,0
125,2009,5,5,4,FALSE,0.582035928,64,23,7.3,4,7.0,90,3,30.03,0
125,2009,5,5,7,TRUE,0.366467066,64,23,7.3,4,9.0,90,7,30.06,983
125,2009,5,5,10,TRUE,0.150898204,64,23,7.3,4,10.0,87,0,30.09,10119
125,2009,5,5,13,TRUE,0.064670659,64,23,7.3,3,10.0,68,11,30.08,20567
125,2009,5,5,16,TRUE,0.280239521,64,23,7.3,3,10.0,64,10,30.06,9848
125,2009,5,5,19,TRUE,0.495808383,64,23,7.3,3,10.0,75,6,30.07,2021
125,2009,5,5,22,FALSE,0.711377246,64,23,7.3,4,10.0,90,11,30.12,0
126,2009,5,6,1,FALSE,0.795698925,64,28,10.1,3,10.0,90,10,30.11,0
126,2009,5,6,4,FALSE,0.580645161,64,28,10.1,3,10.0,93,3,30.1,0
126,2009,5,6,7,TRUE,0.365591398,64,28,10.1,3,10.0,90,5,30.14,6188
126,2009,5,6,10,TRUE,0.150537634,64,28,10.1,4,10.0,84,3,30.16,19992
126,2009,5,6,13,TRUE,0.064516129,64,28,10.1,3,10.0,68,11,30.14,17727
126,2009,5,6,16,TRUE,0.279569892,64,28,10.1,3,10.0,71,16,30.12,9661
126,2009,5,6,19,TRUE,0.494623656,64,28,10.1,3,10.0,90,14,30.13,907
126,2009,5,6,22,FALSE,0.709677419,64,28,10.1,4,10.0,90,15,30.17,0
127,2009,5,7,1,FALSE,0.793802145,59,27,16.8,4,7.0,93,17,30.16,0
127,2009,5,7,4,FALSE,0.579261025,59,27,16.8,4,5.0,96,14,30.16,0
127,2009,5,7,7,TRUE,0.364719905,59,27,16.8,1,9.0,90,7,30.17,8421
127,2009,5,7,10,TRUE,0.150178784,59,27,16.8,1,10.0,65,5,30.16,30054
127,2009,5,7,13,TRUE,0.064362336,59,27,16.8,1,10.0,51,22,30.15,34480
127,2009,5,7,16,TRUE,0.278903456,59,27,16.8,1,10.0,52,26,30.09,19576
127,2009,5,7,19,TRUE,0.493444577,59,27,16.8,1,10.0,69,26,30.07,1214
127,2009,5,7,22,FALSE,0.707985697,59,27,16.8,0,10.0,77,17,30.08,0
128,2009,5,8,1,FALSE,0.791914388,61,28,15.3,0,10.0,83,18,30.05,0
128,2009,5,8,4,FALSE,0.577883472,61,28,15.3,0,10.0,86,8,30.02,0
128,2009,5,8,7,TRUE,0.363852556,61,28,15.3,0,10.0,72,0,30.03,8482
128,2009,5,8,10,TRUE,0.149821641,61,28,15.3,0,10.0,54,14,30.03,29577
128,2009,5,8,13,TRUE,0.064209275,61,28,15.3,0,10.0,54,23,30.01,33944
128,2009,5,8,16,TRUE,0.27824019,61,28,15.3,1,10.0,58,25,29.95,19863
128,2009,5,8,19,TRUE,0.492271106,61,28,15.3,1,10.0,69,25,29.93,1151
128,2009,5,8,22,FALSE,0.706302021,61,28,15.3,1,10.0,77,14,29.96,0
129,2009,5,9,1,FALSE,0.790035587,58,28,16.8,0,10.0,83,17,29.95,0
129,2009,5,9,4,FALSE,0.576512456,58,28,16.8,0,10.0,86,8,29.94,0
129,2009,5,9,7,TRUE,0.362989324,58,28,16.8,1,8.0,77,9,29.97,8318
129,2009,5,9,10,TRUE,0.149466192,58,28,16.8,1,10.0,60,15,29.98,29580
129,2009,5,9,13,TRUE,0.06405694,58,28,16.8,2,10.0,58,20,29.97,34329
129,2009,5,9,16,TRUE,0.277580071,58,28,16.8,2,9.0,60,30,29.97,19505
129,2009,5,9,19,TRUE,0.491103203,58,28,16.8,3,9.0,75,24,29.96,1229
129,2009,5,9,22,FALSE,0.704626335,58,28,16.8,2,10.0,80,11,29.98,0
130,2009,5,10,1,FALSE,0.78816568,58,28,15.8,1,10.0,83,7,29.97,0
130,2009,5,10,4,FALSE,0.575147929,58,28,15.8,1,10.0,86,9,29.95,0
130,2009,5,10,7,TRUE,0.362130178,58,28,15.8,2,10.0,75,0,29.97,8263
130,2009,5,10,10,TRUE,0.149112426,58,28,15.8,2,10.0,59,16,29.98,29303
130,2009,5,10,13,TRUE,0.063905325,58,28,15.8,2,10.0,54,21,29.96,33627
130,2009,5,10,16,TRUE,0.276923077,58,28,15.8,1,10.0,58,31,29.94,19748
130,2009,5,10,19,TRUE,0.489940828,58,28,15.8,2,10.0,51,22,29.93,1182
130,2009,5,10,22,FALSE,0.70295858,58,28,15.8,1,10.0,64,10,29.98,0
131,2009,5,11,1,FALSE,0.786304604,57,27,23.5,1,10.0,77,21,29.97,0
131,2009,5,11,4,FALSE,0.573789847,57,27,23.5,1,10.0,80,20,29.96,0
131,2009,5,11,7,TRUE,0.361275089,57,27,23.5,2,10.0,77,14,30.01,7837
131,2009,5,11,10,TRUE,0.148760331,57,27,23.5,3,10.0,65,21,30.01,28418
131,2009,5,11,13,TRUE,0.063754427,57,27,23.5,1,10.0,60,31,30.01,34252
131,2009,5,11,16,TRUE,0.276269185,57,27,23.5,1,10.0,70,36,30.0,20301
131,2009,5,11,19,TRUE,0.488783943,57,27,23.5,3,10.0,86,28,30.0,1288
131,2009,5,11,22,FALSE,0.701298701,57,27,23.5,2,10.0,80,29,30.02,0
132,2009,5,12,1,FALSE,0.785377358,56,27,19.0,3,10.0,83,25,30.04,0
132,2009,5,12,4,FALSE,0.573113208,56,27,19.0,1,10.0,86,13,30.05,0
132,2009,5,12,7,TRUE,0.360849057,56,27,19.0,2,10.0,80,14,30.06,8669
132,2009,5,12,10,TRUE,0.148584906,56,27,19.0,1,10.0,56,15,30.07,29737
132,2009,5,12,13,TRUE,0.063679245,56,27,19.0,2,10.0,48,23,30.06,34324
132,2009,5,12,16,TRUE,0.275943396,56,27,19.0,2,10.0,50,30,30.01,20073
132,2009,5,12,19,TRUE,0.488207547,56,27,19.0,2,10.0,62,25,30.02,1278
132,2009,5,12,22,FALSE,0.700471698,56,27,19.0,0,10.0,74,20,30.05,0
133,2009,5,13,1,FALSE,0.783529412,58,27,16.6,0,10.0,77,22,30.04,0
133,2009,5,13,4,FALSE,0.571764706,58,27,16.6,1,10.0,74,8,30.02,0
133,2009,5,13,7,TRUE,0.36,58,27,16.6,3,10.0,49,0,30.04,8004
133,2009,5,13,10,TRUE,0.148235294,58,27,16.6,3,10.0,50,13,30.06,29472
133,2009,5,13,13,TRUE,0.063529412,58,27,16.6,3,10.0,40,24,30.07,31009
133,2009,5,13,16,TRUE,0.275294118,58,27,16.6,3,10.0,43,28,30.08,19335
133,2009,5,13,19,TRUE,0.487058824,58,27,16.6,3,10.0,48,18,30.06,1258
133,2009,5,13,22,FALSE,0.698823529,58,27,16.6,1,10.0,69,26,30.11,0
134,2009,5,14,1,FALSE,0.781690141,60,27,21.5,1,10.0,80,16,30.07,0
134,2009,5,14,4,FALSE,0.570422535,60,27,21.5,2,10.0,86,16,30.06,0
134,2009,5,14,7,TRUE,0.35915493,60,27,21.5,4,4.0,90,21,30.09,7791
134,2009,5,14,10,TRUE,0.147887324,60,27,21.5,2,10.0,72,16,30.08,28562
134,2009,5,14,13,TRUE,0.063380282,60,27,21.5,2,10.0,65,28,30.07,32864
134,2009,5,14,16,TRUE,0.274647887,60,27,21.5,2,10.0,68,33,30.02,19321
134,2009,5,14,19,TRUE,0.485915493,60,27,21.5,4,6.0,90,28,30.0,1334
134,2009,5,14,22,FALSE,0.697183099,60,27,21.5,3,10.0,90,14,30.03,0
135,2009,5,15,1,FALSE,0.78077374,58,29,12.9,4,10.0,96,14,30.0,0
135,2009,5,15,4,FALSE,0.56975381,58,29,12.9,4,10.0,96,6,29.97,0
135,2009,5,15,7,TRUE,0.35873388,58,29,12.9,3,10.0,86,5,29.98,5768
135,2009,5,15,10,TRUE,0.147713951,58,29,12.9,1,10.0,70,14,29.96,29303
135,2009,5,15,13,TRUE,0.063305979,58,29,12.9,2,10.0,65,23,29.93,33434
135,2009,5,15,16,TRUE,0.274325909,58,29,12.9,2,10.0,65,24,29.89,19868
135,2009,5,15,19,TRUE,0.485345838,58,29,12.9,1,10.0,80,18,29.88,1344
135,2009,5,15,22,FALSE,0.696365768,58,29,12.9,0,10.0,77,8,29.89,0
136,2009,5,16,1,FALSE,0.778947368,71,30,6.4,0,10.0,75,3,29.86,0
136,2009,5,16,4,TRUE,0.568421053,71,30,6.4,0,10.0,80,3,29.85,0
136,2009,5,16,7,TRUE,0.357894737,71,30,6.4,1,10.0,73,0,29.88,8425
136,2009,5,16,10,TRUE,0.147368421,71,30,6.4,0,10.0,70,3,29.89,28144
136,2009,5,16,13,TRUE,0.063157895,71,30,6.4,0,10.0,58,3,29.86,31322
136,2009,5,16,16,TRUE,0.273684211,71,30,6.4,1,10.0,31,14,29.85,18939
136,2009,5,16,19,TRUE,0.484210526,71,30,6.4,0,10.0,40,18,29.85,1305
136,2009,5,16,22,FALSE,0.694736842,71,30,6.4,0,10.0,61,0,29.88,0
137,2009,5,17,1,FALSE,0.777129522,74,30,9.0,0,10.0,67,5,29.88,0
137,2009,5,17,4,TRUE,0.567094516,74,30,9.0,0,10.0,65,0,29.87,0
137,2009,5,17,7,TRUE,0.35705951,74,30,9.0,0,10.0,70,0,29.89,8363
137,2009,5,17,10,TRUE,0.147024504,74,30,9.0,0,10.0,58,3,29.89,27752
137,2009,5,17,13,TRUE,0.063010502,74,30,9.0,1,10.0,26,15,29.87,32018
137,2009,5,17,16,TRUE,0.273045508,74,30,9.0,1,10.0,50,22,29.87,19428
137,2009,5,17,19,TRUE,0.483080513,74,30,9.0,2,10.0,65,18,29.88,1356
137,2009,5,17,22,FALSE,0.693115519,74,30,9.0,1,10.0,78,11,29.9,0
138,2009,5,18,1,FALSE,0.77532014,59,29,15.6,1,10.0,90,13,29.9,0
138,2009,5,18,4,TRUE,0.565774156,59,29,15.6,2,10.0,90,10,29.87,0
138,2009,5,18,7,TRUE,0.356228172,59,29,15.6,3,10.0,90,15,29.88,2927
