id,carat,cut,color,clarity,depth,table,x,y,z,price
17294,0.42,Premium,E,VS2,60.9,59.0,4.81,4.85,2.94,958
17295,0.92,Ideal,E,SI2,62.1,57.0,6.2,6.26,3.87,4011
17296,0.71,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,3360
17297,0.71,Very Good,D,VS2,62.4,59.0,5.68,5.73,3.56,3217
17298,1.03,Ideal,H,SI2,61.6,54.0,6.51,6.55,4.02,4611
17299,1.14,Ideal,H,SI1,62.3,56.0,6.72,6.69,4.18,5501
17300,0.51,Premium,G,VS1,59.6,58.0,5.22,5.21,3.11,1833
17301,0.24,Good,E,VVS1,58.0,60.0,4.08,4.12,2.38,526
17302,1.5,Fair,I,SI2,64.8,58.0,7.05,7.15,4.6,6717
17303,0.7,Ideal,J,VS1,61.6,57.0,5.72,5.77,3.54,1657
17304,0.53,Ideal,H,VS1,61.3,57.0,5.22,5.18,3.19,1607
17305,0.51,Ideal,D,VS1,60.9,57.0,5.17,5.2,3.16,1752
17306,1.01,Fair,E,SI1,65.3,59.0,6.13,6.19,4.02,4844
17307,1.06,Premium,G,VS2,62.5,58.0,6.52,6.47,4.06,5543
17308,0.3,Premium,E,SI1,61.8,60.0,4.28,4.23,2.63,675
17309,0.7,Very Good,I,SI2,62.5,58.0,5.64,5.72,3.55,1580
17310,1.1,Premium,I,SI2,62.9,59.0,6.6,6.53,4.13,3604
17311,0.7,Premium,F,VVS2,61.0,57.0,5.8,5.71,3.51,2932
17312,1.2,Fair,F,SI2,63.4,60.0,6.56,6.65,4.19,5445
17313,0.5,Very Good,G,SI1,60.6,56.0,5.13,5.16,3.12,1202
17314,1.05,Ideal,G,VS2,62.2,54.0,6.53,6.55,4.07,7070
17315,1.01,Ideal,F,SI2,62.4,54.0,6.41,6.44,4.01,5154
17316,1.72,Premium,H,SI2,62.3,58.0,7.71,7.6,4.77,10869
17317,0.32,Ideal,G,VVS1,61.3,60.0,4.39,4.42,2.7,732
17318,0.3,Premium,I,VS1,62.9,59.0,4.3,4.22,2.68,608
17319,0.26,Ideal,H,VVS2,62.5,54.0,4.11,4.14,2.58,508
17320,0.9,Fair,F,SI2,65.7,59.0,6.03,5.99,3.95,2964
17321,0.96,Fair,H,I1,61.5,63.0,6.22,6.06,3.78,1637
17322,0.41,Ideal,E,SI2,60.7,57.0,4.85,4.81,2.93,876
17323,0.32,Ideal,E,VS1,61.5,55.0,4.43,4.45,2.73,825
17324,0.9,Good,I,VS2,62.5,59.0,6.06,6.13,3.81,3398
17325,1.25,Good,J,SI1,63.6,57.0,6.86,6.81,4.35,5110
17326,0.51,Very Good,G,VVS1,63.2,59.0,5.04,5.09,3.2,1871
17327,2.2,Premium,H,SI2,61.5,58.0,8.44,8.38,5.18,12747
17328,1.18,Premium,I,VS1,62.6,59.0,6.73,6.71,4.21,5477
17329,0.34,Ideal,J,VVS1,62.1,54.2,4.48,4.51,2.79,504
17330,0.41,Premium,E,VS1,61.2,58.0,4.78,4.76,2.92,1153
17331,1.4,Very Good,I,SI1,61.3,59.0,7.19,7.23,4.42,7644
17332,1.0,Good,F,SI1,64.0,57.0,6.29,6.33,4.04,4372
17333,0.7,Ideal,E,SI2,61.0,55.0,5.76,5.78,3.52,2332
17334,0.37,Very Good,E,VVS2,59.3,58.0,4.68,4.73,2.79,843
17335,0.31,Ideal,D,VS2,61.2,55.0,4.35,4.38,2.67,734
17336,0.51,Premium,G,VVS2,61.7,58.0,5.18,5.13,3.18,1974
17337,0.7,Fair,H,VS1,65.8,56.0,5.54,5.49,3.63,2415
17338,0.7,Ideal,J,SI2,61.6,57.0,5.73,5.69,3.52,2047
17339,1.0,Ideal,E,VS2,61.3,58.0,6.41,6.44,3.94,7370
17340,1.06,Very Good,G,VVS2,62.9,56.0,6.56,6.6,4.14,7695
17341,1.52,Ideal,I,SI1,61.9,56.0,7.37,7.42,4.58,9124
17342,0.5,Fair,E,VS1,56.1,64.0,5.31,5.28,2.97,1950
17343,1.01,Good,F,SI1,63.9,59.0,6.29,6.32,4.03,5309
17344,2.07,Good,I,VS2,61.8,61.0,8.12,8.16,5.03,18707
17345,1.5,Good,E,SI2,63.9,58.0,7.26,7.21,4.62,9072
17346,0.7,Good,E,SI2,57.5,58.0,5.8,5.85,3.35,2229
17347,0.32,Ideal,F,VS1,61.7,56.0,4.39,4.42,2.72,716
17348,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,3787
17349,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,12229
17350,0.32,Ideal,F,IF,62.2,54.0,4.4,4.44,2.75,943
17351,0.71,Ideal,F,VS1,61.8,55.0,5.71,5.73,3.54,3710
17352,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,863
17353,0.52,Ideal,D,VS2,61.5,56.0,5.19,5.15,3.18,1919
17354,0.32,Ideal,D,VS2,61.0,56.0,4.41,4.44,2.7,828
17355,0.52,Ideal,E,VS2,61.7,56.0,5.16,5.21,3.2,1888
17356,0.43,Premium,F,SI2,61.8,57.0,4.88,4.83,3.0,871
17357,0.54,Ideal,F,SI2,61.1,56.0,5.22,5.26,3.2,1154
17358,0.51,Ideal,F,SI2,60.5,55.0,5.17,5.21,3.14,1169
17359,0.31,Ideal,E,VS2,61.7,56.0,4.35,4.31,2.67,872
17360,0.35,Ideal,G,SI1,61.3,56.0,4.56,4.54,2.79,669
17361,0.32,Premium,G,VS2,60.8,59.0,4.41,4.44,2.69,561
17362,0.48,Very Good,F,VS2,62.6,55.0,5.0,5.07,3.15,1311
17363,0.33,Ideal,H,VS1,61.9,56.0,4.44,4.48,2.76,579
17364,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,17042
17365,1.58,Premium,D,SI1,62.7,60.0,7.41,7.37,4.63,13995
17366,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1337
17367,0.33,Ideal,F,VVS1,61.7,57.0,4.44,4.47,2.75,955
17368,0.35,Ideal,F,VS2,62.1,57.0,4.55,4.53,2.82,906
17369,0.55,Ideal,D,SI1,60.9,57.0,5.29,5.32,3.23,1840
17370,1.2,Good,G,SI2,63.1,57.0,6.73,6.77,4.26,4847
17371,0.3,Premium,H,VS1,62.1,59.0,4.25,4.28,2.65,491
17372,0.9,Ideal,I,VS1,61.3,55.0,6.21,6.25,3.82,4093
17373,0.5,Premium,H,SI1,58.7,59.0,5.15,5.11,3.01,1091
17374,0.86,Ideal,I,VS2,62.1,57.0,6.1,6.07,3.78,3121
17375,0.42,Ideal,G,VVS2,62.6,55.0,4.77,4.78,2.99,1031
17376,2.03,Ideal,I,SI1,61.8,57.0,8.07,8.14,5.01,15272
17377,0.83,Ideal,G,SI1,61.8,55.0,6.05,6.09,3.75,3171
17378,0.5,Good,D,SI2,63.7,60.0,5.09,5.02,3.22,925
17379,0.33,Ideal,F,VS1,61.6,55.0,4.46,4.47,2.76,738
17380,0.41,Premium,D,VVS2,62.2,58.0,4.8,4.78,2.98,1181
17381,1.76,Very Good,G,VVS2,61.1,59.0,7.81,7.9,4.8,17888
17382,1.22,Premium,F,VVS2,63.0,56.0,6.88,6.76,4.3,10494
17383,1.8,Ideal,I,VS1,62.4,54.0,7.77,7.8,4.86,14959
17384,1.01,Very Good,F,SI1,63.5,59.0,6.38,6.29,4.02,4989
17385,1.5,Ideal,H,VS1,61.3,55.0,7.37,7.34,4.51,10080
17386,2.05,Premium,G,SI1,61.6,59.0,8.2,8.16,5.04,15291
17387,1.01,Premium,F,SI2,60.0,60.0,6.46,6.4,3.86,3717
17388,1.01,Premium,E,VS2,59.5,60.0,6.3,6.24,3.73,5882
17389,0.32,Ideal,E,VS1,61.4,56.0,4.42,4.44,2.72,898
17390,1.64,Good,I,SI1,57.9,61.0,7.78,7.74,4.49,10102
17391,1.1,Premium,E,SI2,60.1,62.0,6.69,6.65,4.01,4691
17392,0.7,Ideal,F,SI1,61.3,57.0,5.75,5.71,3.51,2700
17393,0.35,Ideal,I,VVS1,61.8,55.0,4.53,4.56,2.81,627
17394,0.3,Very Good,D,VS1,63.0,56.0,4.27,4.33,2.71,645
17395,0.3,Ideal,H,SI1,60.9,58.0,4.31,4.33,2.63,450
17396,0.3,Ideal,G,VS1,61.8,54.0,4.29,4.32,2.66,605
17397,0.32,Ideal,F,VS1,61.9,56.0,4.35,4.4,2.71,702
17398,1.5,Good,G,VS1,63.8,58.0,7.21,7.12,4.57,13720
17399,0.92,Good,F,SI1,64.0,56.0,6.12,6.17,3.93,4326
17400,0.34,Ideal,D,VS1,62.6,56.0,4.49,4.52,2.82,749
17401,0.4,Very Good,E,SI2,63.1,57.0,4.72,4.7,2.97,798
17402,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4586
17403,0.43,Premium,G,VS2,62.3,58.0,4.81,4.85,3.01,867
17404,0.34,Premium,D,SI1,62.4,58.0,4.46,4.42,2.77,803
17405,1.0,Very Good,D,VS1,62.7,60.0,6.31,6.36,3.97,7877
17406,0.86,Premium,F,SI2,59.3,62.0,6.36,6.22,3.73,2818
17407,1.12,Premium,G,VS2,62.3,59.0,6.71,6.61,4.15,6683
17408,1.51,Premium,H,SI1,60.7,59.0,7.43,7.39,4.5,10020
17409,0.31,Very Good,G,VVS2,63.2,58.0,4.32,4.26,2.71,907
17410,1.18,Ideal,J,VS1,61.4,56.0,6.79,6.82,4.18,5182
17411,0.41,Premium,E,SI1,61.0,59.0,4.82,4.78,2.93,969
17412,0.7,Very Good,G,VS2,62.2,61.0,5.54,5.59,3.46,2633
17413,0.32,Premium,I,VVS2,60.7,59.0,4.43,4.4,2.68,720
17414,0.3,Ideal,D,SI1,61.9,55.0,4.31,4.35,2.68,524
17415,1.54,Fair,F,SI1,65.8,56.0,7.22,7.18,4.74,10954
17416,1.01,Premium,F,VS1,61.7,58.0,6.43,6.4,3.96,7507
17417,1.13,Premium,H,VS2,62.4,58.0,6.61,6.66,4.14,5779
17418,0.36,Premium,H,VS2,60.9,59.0,4.58,4.62,2.8,568
17419,0.58,Ideal,E,SI2,62.4,58.0,5.32,5.35,3.33,1359
17420,0.56,Ideal,D,SI1,61.9,55.0,5.29,5.31,3.28,1677
17421,0.79,Premium,D,SI1,61.4,59.0,5.96,5.89,3.64,3058
17422,0.32,Premium,F,IF,59.3,58.0,4.47,4.44,2.62,1080
17423,0.71,Very Good,G,SI1,62.1,58.0,5.68,5.72,3.54,2206
17424,1.01,Ideal,J,SI2,61.4,56.0,6.44,6.47,3.97,3997
17425,0.9,Premium,G,VS2,61.1,58.0,6.22,6.25,3.81,4152
17426,0.3,Ideal,G,VVS1,62.7,54.0,4.3,4.34,2.71,764
17427,0.3,Ideal,F,VS2,62.0,54.0,4.31,4.34,2.68,605
17428,0.92,Ideal,H,VS2,62.2,55.0,6.21,6.27,3.88,4568
17429,0.55,Ideal,F,VVS2,62.3,54.0,5.29,5.27,3.29,2581
17430,0.6,Very Good,J,VS1,62.6,56.0,5.37,5.41,3.37,1378
17431,1.0,Fair,D,SI1,65.9,54.0,6.24,6.2,4.1,4704
17432,0.7,Ideal,D,VS1,62.3,55.0,5.64,5.68,3.53,3840
17433,0.54,Ideal,D,VS2,60.0,56.0,5.39,5.28,3.2,2177
17434,0.58,Fair,E,VS1,57.9,56.0,5.52,5.49,3.19,2192
17435,2.14,Ideal,H,SI1,61.5,57.0,8.36,8.29,5.12,18528
17436,1.02,Ideal,I,SI2,62.7,57.0,6.43,6.4,4.02,3913
17437,1.5,Good,F,SI2,61.2,63.0,7.33,7.41,4.51,9028
17438,0.32,Premium,H,VS2,62.5,59.0,4.38,4.33,2.72,648
17439,0.91,Ideal,I,SI2,61.6,57.0,6.23,6.24,3.84,3034
17440,0.94,Very Good,D,SI1,60.7,60.0,6.27,6.32,3.82,4902
17441,0.42,Ideal,F,VS1,60.6,56.0,4.83,4.87,2.94,921
17442,0.7,Ideal,F,SI1,62.6,55.0,5.67,5.68,3.55,2662
17443,1.06,Ideal,E,SI1,58.8,57.0,6.71,6.66,3.93,5877
17444,1.51,Premium,H,SI2,62.4,58.0,7.36,7.31,4.58,8388
17445,0.95,Ideal,H,SI1,61.9,56.0,6.29,6.35,3.91,4508
17446,2.03,Very Good,G,SI1,60.1,60.0,8.09,8.18,4.89,18630
17447,0.7,Ideal,D,SI2,62.1,56.0,5.67,5.71,3.53,2575
17448,0.52,Ideal,G,VVS1,61.6,56.0,5.16,5.2,3.19,1881
17449,2.3,Ideal,J,VS2,62.4,56.0,8.44,8.49,5.28,16062
17450,0.34,Very Good,I,VVS1,61.9,58.0,4.43,4.52,2.77,626
17451,1.32,Very Good,J,SI1,63.5,57.0,6.98,6.95,4.42,4657
17452,0.56,Ideal,H,VS2,61.2,57.0,5.29,5.33,3.25,1388
17453,0.53,Ideal,E,VS2,60.9,56.0,5.27,5.28,3.21,1786
17454,1.0,Very Good,F,SI1,61.4,60.0,6.35,6.38,3.91,4504
17455,0.32,Very Good,G,SI2,60.7,61.0,4.42,4.47,2.7,388
17456,0.61,Ideal,E,VS1,61.6,57.0,5.42,5.45,3.35,2161
17457,0.9,Ideal,F,SI1,62.4,56.0,6.22,6.18,3.87,3992
17458,1.07,Ideal,E,VVS2,61.3,56.0,6.53,6.6,4.02,10222
17459,1.51,Premium,H,SI1,61.3,60.0,7.29,7.33,4.48,9833
17460,0.31,Very Good,G,VVS2,62.7,55.0,4.32,4.35,2.72,627
17461,0.73,Ideal,F,VVS2,61.7,54.0,5.76,5.82,3.57,3524
17462,0.32,Ideal,I,VS1,62.4,56.0,4.37,4.31,2.71,648
17463,0.54,Very Good,H,SI1,61.0,57.0,5.22,5.27,3.2,1248
17464,0.28,Ideal,F,VVS2,61.8,56.0,4.18,4.22,2.6,787
17465,1.29,Ideal,J,SI1,61.6,57.0,7.0,7.06,4.33,5237
17466,1.06,Ideal,F,VS2,61.1,56.5,6.57,6.6,4.03,7637
17467,0.31,Ideal,F,VS2,60.8,56.0,4.38,4.41,2.67,625
17468,0.7,Premium,J,SI1,61.3,59.0,5.73,5.75,3.52,1735
17469,0.43,Ideal,F,VVS2,62.2,55.0,4.85,4.83,3.01,1250
17470,0.71,Ideal,E,VVS1,62.3,55.0,5.68,5.72,3.55,4231
17471,0.6,Very Good,F,VVS1,61.2,58.0,5.42,5.46,3.33,3333
17472,0.33,Ideal,E,IF,60.8,57.0,4.44,4.47,2.71,1079
17473,1.0,Premium,D,SI2,60.8,60.0,6.45,6.41,3.91,4295
17474,0.7,Very Good,F,SI2,62.1,57.0,5.63,5.68,3.51,1940
17475,0.41,Ideal,F,VS1,60.6,57.0,4.79,4.84,2.92,1007
17476,0.6,Very Good,F,VS2,60.8,56.0,5.45,5.48,3.32,2270
17477,0.51,Premium,E,SI1,62.5,57.0,5.09,5.06,3.17,1546
17478,1.07,Ideal,D,SI1,60.7,57.0,6.61,6.64,4.02,6587
17479,0.9,Fair,G,SI1,65.6,56.0,6.1,6.03,3.98,3145
17480,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3175
17481,0.71,Very Good,J,SI1,61.0,61.0,5.66,5.71,3.47,1760
17482,0.7,Ideal,I,SI1,60.4,57.0,5.75,5.79,3.49,2623
17483,0.52,Ideal,G,VVS2,60.9,56.0,5.22,5.26,3.19,1858
17484,0.72,Premium,E,SI2,62.6,59.0,5.74,5.7,3.58,2376
17485,1.75,Good,D,SI1,63.8,57.0,7.63,7.53,4.84,12918
17486,1.08,Ideal,H,SI1,62.8,57.0,6.55,6.51,4.1,4964
17487,0.39,Very Good,H,VS2,63.1,58.0,4.66,4.63,2.93,921
17488,0.3,Ideal,F,IF,62.0,58.0,4.25,4.3,2.65,886
17489,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,776
17490,0.52,Ideal,G,VS1,60.4,57.0,5.21,5.24,3.16,1887
17491,0.73,Ideal,I,VS1,62.1,55.8,5.77,5.81,3.6,2302
17492,0.5,Ideal,H,VVS2,61.6,57.0,5.08,5.14,3.15,1842
17493,1.01,Premium,G,VVS2,61.5,61.0,6.44,6.38,3.94,5963
17494,1.11,Premium,E,SI1,61.3,58.0,6.66,6.61,4.07,5908
17495,0.25,Ideal,H,VVS1,62.5,56.0,4.06,4.03,2.53,577
17496,1.19,Fair,H,I1,65.1,59.0,6.62,6.55,4.29,2892
17497,1.01,Premium,D,VS1,61.6,58.0,6.44,6.42,3.96,8823
17498,0.43,Premium,G,SI1,62.6,59.0,4.82,4.8,3.01,929
17499,0.5,Premium,F,VVS2,60.9,58.0,5.13,5.09,3.11,2016
17500,1.03,Ideal,G,VS1,61.4,55.0,6.5,6.53,4.0,7481
17501,1.81,Premium,I,VS2,62.7,58.0,7.77,7.68,4.84,12939
17502,0.31,Good,H,VVS1,63.3,58.0,4.28,4.32,2.72,707
17503,0.37,Ideal,D,VS2,61.0,56.0,4.7,4.65,2.85,1124
17504,2.58,Premium,H,SI2,62.6,57.0,8.77,8.73,5.48,16195
17505,0.52,Premium,F,VS2,61.8,59.0,5.15,5.11,3.17,1605
17506,0.4,Very Good,H,VVS1,62.3,55.0,4.73,4.77,2.95,1139
17507,0.34,Good,E,VS2,63.8,56.0,4.44,4.49,2.85,696
17508,0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
17509,0.36,Premium,I,VS1,62.0,59.0,4.6,4.53,2.83,729
17510,0.32,Ideal,I,IF,62.2,57.0,4.37,4.35,2.71,864
17511,0.42,Ideal,E,VS1,61.6,57.0,4.8,4.84,2.97,1105
17512,0.3,Premium,F,VS2,61.4,55.0,4.37,4.32,2.67,673
17513,0.54,Ideal,G,VVS2,60.6,56.0,5.27,5.26,3.19,2090
17514,1.33,Premium,G,SI2,61.3,59.0,7.06,6.93,4.29,4634
17515,1.2,Ideal,G,VVS1,62.2,57.0,6.77,6.81,4.22,9009
17516,1.06,Ideal,H,SI2,62.8,57.0,6.52,6.56,4.11,4402
17517,0.73,Ideal,G,VS1,60.8,58.0,5.81,5.87,3.55,3342
17518,1.02,Ideal,F,SI2,61.4,56.0,6.47,6.5,3.98,4578
17519,0.5,Very Good,F,I1,63.3,59.0,5.03,4.99,3.17,1188
17520,1.49,Ideal,F,I1,62.6,54.0,7.31,7.28,4.57,6175
17521,0.71,Ideal,H,VVS2,61.5,54.0,5.74,5.8,3.55,2594
17522,0.3,Ideal,H,SI1,61.3,59.0,4.29,4.33,2.64,425
17523,0.31,Ideal,I,VVS1,62.0,54.0,4.37,4.34,2.7,732
17524,1.3,Fair,E,I1,66.5,58.0,6.79,6.75,4.5,2571
17525,1.01,Very Good,F,VS2,59.2,59.0,6.49,6.61,3.88,6257
17526,0.42,Ideal,G,VS1,62.5,54.0,4.84,4.79,3.01,984
17527,0.32,Good,F,VVS1,63.8,54.0,4.38,4.31,2.77,939
17528,0.31,Premium,E,SI1,62.6,60.0,4.35,4.31,2.71,698
17529,0.7,Ideal,F,SI1,62.2,55.0,5.73,5.68,3.55,2697
17530,1.71,Ideal,H,VS2,62.5,57.0,7.59,7.63,4.76,13445
17531,1.03,Premium,E,VS1,61.5,58.0,6.55,6.43,3.99,7614
17532,0.31,Premium,G,VS1,59.9,59.0,4.44,4.41,2.65,617
17533,0.73,Very Good,G,VS2,62.1,59.0,5.68,5.73,3.54,2966
17534,0.35,Ideal,H,VVS1,60.9,57.0,4.55,4.58,2.78,773
17535,0.5,Fair,G,VS1,67.6,56.0,5.02,4.89,3.35,1257
17536,0.54,Ideal,F,VS1,61.1,55.0,5.26,5.32,3.23,2083
17537,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.4,2.64,789
17538,0.48,Ideal,G,SI2,62.0,54.0,5.04,5.06,3.13,841
17539,0.9,Ideal,H,SI2,62.0,57.0,6.19,6.17,3.83,3516
17540,0.58,Very Good,E,SI1,59.6,57.0,5.41,5.42,3.23,1453
17541,1.01,Premium,I,SI1,61.8,58.0,6.45,6.37,3.96,4185
17542,0.39,Very Good,F,VVS2,61.7,56.0,4.7,4.74,2.91,965
17543,0.33,Premium,H,VS2,58.8,62.0,4.53,4.49,2.65,624
17544,1.04,Very Good,F,VS1,63.0,56.0,6.45,6.5,4.08,7207
17545,1.6,Very Good,F,SI2,60.5,60.0,7.52,7.55,4.56,8377
17546,0.32,Good,E,SI1,63.2,56.0,4.35,4.38,2.76,561
17547,1.26,Premium,J,VS2,62.1,58.0,6.9,6.95,4.3,5015
17548,0.31,Ideal,F,VS2,62.6,55.0,4.33,4.29,2.7,802
17549,1.52,Ideal,F,SI1,61.2,55.0,7.4,7.43,4.54,12153
17550,0.33,Ideal,I,SI1,62.0,53.5,4.46,4.5,2.78,456
17551,0.34,Ideal,E,VS1,61.8,56.0,4.51,4.47,2.78,1033
17552,0.41,Premium,I,VVS2,62.9,58.0,4.74,4.71,2.97,1061
17553,0.36,Ideal,H,VS2,61.4,57.0,4.59,4.63,2.83,587
17554,1.01,Very Good,H,VS1,63.5,56.0,6.32,6.27,4.0,4412
17555,1.01,Very Good,I,I1,63.1,57.0,6.39,6.35,4.02,2896
17556,0.52,Ideal,E,VS2,61.7,56.0,5.13,5.18,3.18,1708
17557,1.23,Ideal,I,SI1,62.1,57.0,6.83,6.88,4.26,6449
17558,0.35,Ideal,I,VS1,61.7,54.0,4.54,4.57,2.81,571
17559,1.0,Premium,I,VS2,62.7,62.0,6.32,6.27,3.95,3918
17560,0.98,Ideal,G,SI1,62.3,56.0,6.37,6.34,3.96,4665
17561,1.0,Ideal,J,VS2,61.9,54.0,6.41,6.45,3.98,4278
17562,0.33,Ideal,G,VS1,62.1,56.0,4.42,4.4,2.74,854
17563,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,932
17564,0.4,Ideal,G,SI2,61.8,56.0,4.75,4.77,2.94,654
17565,1.0,Premium,H,SI1,62.7,58.0,6.41,6.32,3.99,4724
17566,0.41,Ideal,E,VVS2,62.3,56.0,4.75,4.78,2.97,1187
17567,0.39,Ideal,D,SI1,60.6,55.0,4.73,4.78,2.88,729
17568,1.01,Good,F,SI2,61.5,61.0,6.33,6.38,3.91,3895
17569,1.5,Fair,H,SI2,65.5,53.0,7.14,7.11,4.67,7187
17570,1.77,Ideal,J,VS1,62.2,56.0,7.77,7.73,4.82,11150
17571,0.41,Good,J,VS1,63.2,59.0,4.67,4.7,2.96,621
17572,0.38,Ideal,G,VVS2,62.3,53.6,4.65,4.67,2.9,929
17573,1.13,Very Good,F,SI1,61.0,58.0,6.69,6.75,4.1,5017
17574,0.35,Very Good,G,VS1,62.6,56.0,4.49,4.52,2.82,659
17575,1.19,Ideal,H,VS1,62.1,54.0,6.8,6.83,4.23,7181
17576,0.41,Ideal,E,SI2,61.9,57.0,4.76,4.8,2.96,683
17577,1.52,Good,H,SI1,64.1,59.0,7.11,7.18,4.58,8915
17578,2.25,Premium,I,SI1,61.3,58.0,8.52,8.42,0.0,15397
17579,0.34,Very Good,F,SI2,63.3,54.0,4.48,4.46,2.83,574
17580,0.41,Very Good,J,VS1,61.8,56.0,4.75,4.79,2.95,693
17581,1.15,Ideal,I,SI1,61.8,55.0,6.73,6.76,4.17,6300
17582,1.0,Premium,G,SI1,60.1,61.0,6.44,6.4,3.86,3634
17583,0.5,Very Good,E,VS1,60.9,58.0,5.07,5.11,3.1,1801
17584,1.64,Premium,J,VS1,60.6,59.0,7.67,7.61,4.63,9836
17585,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,2826
17586,1.01,Very Good,H,SI1,63.0,60.0,6.33,6.36,4.0,4559
17587,0.32,Ideal,H,VS2,62.5,55.0,4.42,4.38,2.75,648
17588,1.46,Premium,J,SI2,60.1,58.0,7.43,7.34,4.44,6387
17589,0.5,Ideal,J,VS2,61.7,57.0,5.09,5.12,3.15,875
17590,0.3,Premium,H,VS2,61.1,61.0,4.33,4.31,2.64,608
17591,0.51,Ideal,D,SI1,61.7,55.0,5.16,5.11,3.17,1687
17592,1.86,Premium,G,SI2,62.5,60.0,7.9,7.8,4.91,10572
17593,0.33,Very Good,F,VVS1,63.3,57.0,4.44,4.38,2.79,980
17594,1.04,Ideal,G,VVS1,62.5,55.0,6.45,6.54,4.06,8120
17595,1.22,Ideal,I,VS1,62.9,54.0,6.83,6.79,4.29,6887
17596,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,2877
17597,0.7,Ideal,E,VS1,62.9,57.0,5.66,5.61,3.54,2818
17598,0.26,Very Good,E,VS2,62.1,56.0,4.11,4.13,2.56,452
17599,0.91,Very Good,H,SI2,58.4,63.0,6.29,6.24,3.66,3408
17600,0.71,Very Good,J,VS2,62.3,57.0,5.65,5.69,3.53,1930
17601,2.07,Ideal,H,SI2,62.3,59.0,8.1,8.14,5.06,15036
17602,0.76,Premium,F,SI2,61.8,58.0,5.88,5.83,3.62,2491
17603,0.42,Good,E,SI1,63.6,61.0,4.73,4.7,3.0,945
17604,1.28,Premium,H,SI1,62.7,58.0,6.88,6.94,4.33,6580
17605,1.01,Very Good,G,VVS2,62.8,58.0,6.38,6.42,4.02,7234
17606,0.71,Premium,G,SI2,60.8,60.0,5.74,5.78,3.5,2039
17607,1.09,Ideal,F,VVS2,62.0,56.0,6.63,6.6,4.1,10196
17608,0.41,Good,F,I1,63.8,57.0,4.72,4.69,3.0,646
17609,1.07,Premium,D,SI1,61.9,58.0,6.57,6.53,4.05,5704
17610,1.12,Very Good,D,SI2,59.3,59.0,6.76,6.8,4.02,5243
17611,0.27,Very Good,F,VVS1,59.7,59.0,4.19,4.22,2.51,544
17612,0.32,Ideal,F,VS2,61.9,55.0,4.45,4.41,2.74,773
17613,0.73,Ideal,E,SI1,61.9,57.0,5.74,5.79,3.57,2581
17614,0.32,Ideal,D,VVS2,62.2,56.0,4.37,4.41,2.73,790
17615,0.32,Ideal,G,SI1,60.8,56.0,4.48,4.44,2.71,612
17616,0.3,Ideal,G,VVS1,61.7,54.0,4.32,4.34,2.67,764
17617,0.61,Ideal,G,IF,61.8,52.0,5.46,5.55,3.4,2601
17618,0.71,Ideal,H,VVS1,62.1,54.0,5.7,5.76,3.56,2918
17619,0.24,Ideal,F,VS1,62.0,56.0,3.99,3.94,2.46,536
17620,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,16187
17621,0.6,Ideal,D,VS2,61.5,55.0,5.42,5.45,3.34,2325
17622,2.04,Very Good,H,SI2,60.0,60.0,8.21,8.17,4.91,16319
17623,0.27,Very Good,F,VVS2,61.3,57.0,4.14,4.18,2.54,682
17624,1.02,Premium,G,VS2,62.7,58.0,6.4,6.45,4.03,6058
17625,0.36,Premium,G,VS2,62.5,58.0,4.51,4.55,2.83,589
17626,1.04,Premium,F,VS2,60.1,59.0,6.61,6.56,3.96,6458
17627,0.33,Ideal,I,IF,61.2,56.0,4.46,4.49,2.74,862
17628,0.41,Ideal,H,VVS1,61.5,55.0,4.81,4.79,2.95,1011
17629,0.5,Ideal,D,VS1,60.6,57.0,5.15,5.18,3.13,2454
17630,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,900
17631,0.33,Ideal,G,VVS1,61.7,54.0,4.46,4.49,2.76,838
17632,1.06,Ideal,G,SI1,62.0,56.0,6.55,6.52,4.05,5253
17633,0.7,Fair,D,SI2,67.8,58.0,5.51,5.44,3.71,1770
17634,1.2,Ideal,I,I1,61.9,56.0,6.85,6.82,4.23,3570
17635,1.16,Very Good,G,VVS1,60.7,56.0,6.77,6.83,4.13,9023
17636,0.61,Ideal,E,VVS2,62.0,54.0,5.43,5.47,3.38,3011
17637,1.13,Ideal,E,VVS1,60.6,57.0,6.72,6.77,4.09,14525
17638,0.72,Ideal,G,VS2,61.4,55.0,5.76,5.8,3.55,2952
